author_i,year,high_sim_count,avg_similarity,trend
16463,2015,1,.94476962,
16466,2012,1,.87915349,
16466,2014,1,.86680955,
16501,2016,1,.91799283,
16510,2021,1,.94646084,
16526,2013,1,.91712445,
16533,2009,1,.94589788,
16537,2015,1,.87461996,
16538,2016,1,.85627431,
16544,2009,2,.90141118,
16544,2010,1,.8948403,-1
16544,2014,1,.863482,
16544,2015,1,.85416371,0
16544,2016,1,.89218628,0
16544,2019,1,.88819599,
16545,2008,1,.89302588,
16547,2017,1,.912485,
16550,2004,1,.85439616,
16550,2005,1,.88763118,0
16550,2008,1,.89780033,
16550,2010,2,.86659169,
16555,2016,1,.85252261,
16556,2015,1,.86217129,
16558,2005,1,.85375839,
16560,2010,2,.88531923,
16562,1993,3,.89604002,
16562,1996,2,.87441123,
16562,1997,3,.88012034,1
16563,2021,1,.89028198,
16568,2004,2,.88733745,
16568,2005,2,.90720093,0
16568,2008,1,.90867203,
16568,2009,1,.86600852,0
16568,2016,1,.86607981,
16580,2006,1,.89468724,
16599,2016,1,.9223001,
16599,2020,1,.93667603,
16604,2009,1,.85698867,
16604,2011,1,.92773259,
16607,2007,1,.85873735,
16610,2020,1,.94865113,
16610,2021,1,.86981773,0
16611,2011,1,.86606216,
16615,2001,1,.89468539,
16618,2012,1,.86561036,
16620,2006,1,.95946378,
16621,2005,1,.90376914,
16624,2020,1,.86523438,
16627,2008,2,.9058764,
16627,2009,1,.9347403,-1
16627,2011,1,.88517594,
16627,2013,4,.88780564,
16632,2013,1,.85940903,
16632,2016,4,.87776655,
16632,2017,3,.87014127,-1
16632,2020,1,.89378989,
16639,2002,1,.86999989,
16646,1982,3,.86900288,
16646,1986,12,.89029169,
16646,1988,6,.86938828,
16646,1991,1,.85848176,
16648,1999,4,.87039918,
16648,2000,1,.85451442,-3
16648,2004,4,.87881041,
16648,2005,1,.90056992,-3
16648,2006,1,.87785506,0
16648,2007,4,.88175535,3
16648,2008,1,.92559636,-3
16648,2011,3,.87343162,
16648,2013,1,.87200522,
16650,1996,1,.8882218,
16653,2013,1,.88898647,
16653,2014,1,.90673298,0
16653,2017,1,.92562294,
16653,2020,4,.89312899,
16653,2021,1,.85474688,-3
16656,2017,1,.90058517,
16656,2019,1,.91462046,
16656,2020,2,.87511194,1
16659,1982,2,.8810544,
16659,1983,5,.87920028,3
16659,1985,18,.88838041,
16659,1986,7,.89830273,-11
16659,1987,9,.86601043,2
16659,1988,1,.90634245,-8
16659,1990,8,.88006419,
16659,1991,6,.89250416,-2
16659,1994,3,.87078249,
16659,1995,1,.85802162,-2
16659,1996,1,.87236851,0
16659,1999,1,.88572055,
16659,2004,1,.878407,
16659,2006,1,.85263342,
16659,2007,3,.88499051,2
16659,2009,2,.88823617,
16659,2010,3,.86110079,1
16659,2011,4,.91304237,1
16659,2016,1,.85211021,
16659,2017,1,.88714623,0
16662,2006,1,.85808361,
16662,2012,1,.91882247,
16663,2005,1,.85691643,
16665,2006,1,.85272086,
16666,1999,1,.9196046,
16666,2001,1,.91488516,
16666,2008,1,.88977629,
16666,2011,1,.87088013,
16666,2017,1,.91177893,
16671,2015,1,.85648912,
16671,2018,1,.86414194,
16674,2004,1,.85124862,
16674,2005,1,.85600549,0
16674,2006,1,.89468724,0
16674,2008,1,.92559636,
16674,2013,2,.86653709,
16674,2021,1,.88625628,
16675,2002,1,.85306835,
16679,1997,4,.87684238,
16679,2000,1,.87390155,
16679,2005,1,.90629184,
16679,2008,1,.90520191,
16679,2011,1,.85092402,
16679,2014,1,.86535996,
16681,2017,1,.85829443,
16682,2007,1,.91260654,
16684,1988,1,.92251652,
16684,1991,1,.87486702,
16684,1992,2,.85560215,1
16689,1985,1,.89377093,
16689,1986,1,.86196625,0
16689,1987,3,.88969815,2
16689,1988,1,.86490893,-2
16689,1989,1,.85156387,0
16689,1990,3,.92392701,2
16699,2008,1,.89360642,
16702,1980,1,.87260962,
16702,1982,1,.8621335,
16702,1984,1,.87960184,
16702,1986,1,.90506601,
16702,1987,1,.86002451,0
16702,1988,1,.95277047,0
16702,1989,1,.91770637,0
16702,1995,1,.91658282,
16702,1996,2,.87871861,1
16702,1997,1,.8642143,-1
16702,2019,1,.91409111,
16703,2013,1,.87431741,
16706,1998,2,.87700999,
16706,2013,2,.9409008,
16715,1994,7,.87818068,
16715,1996,1,.87272537,
16715,1997,4,.8849628,3
16715,1999,7,.90257603,
16715,2000,7,.89263225,0
16715,2001,1,.92101598,-6
16715,2002,2,.89041829,1
16715,2004,2,.90356904,
16715,2005,1,.92478418,-1
16715,2006,1,.91439915,0
16715,2008,5,.89290589,
16715,2009,3,.86805594,-2
16715,2011,1,.96086109,
16715,2012,1,.85134161,0
16717,2008,1,.85003138,
16717,2013,1,.86397862,
16717,2017,1,.85959554,
16718,2002,1,.8612352,
16718,2003,1,.91773844,0
16718,2004,3,.91922408,2
16718,2006,1,.8505975,
16718,2007,1,.86375988,0
16718,2008,1,.86044931,0
16718,2011,1,.85166049,
16718,2021,1,.8536526,
16729,2023,1,.88088751,
16739,2014,1,.91036952,
16741,2015,1,.86814845,
16743,2016,1,.8532694,
16746,2009,2,.88046455,
16746,2011,1,.87961519,
16751,2007,1,.91959703,
16751,2010,1,.93144947,
16768,2019,1,.86997223,
16770,2008,3,.93092179,
16770,2009,4,.87048697,1
16770,2011,1,.88439876,
16771,1994,1,.89920926,
16771,1999,1,.93130082,
16771,2004,1,.86133295,
16771,2005,1,.89348882,0
16771,2008,1,.93653595,
16779,2009,4,.87674797,
16779,2011,1,.87243569,
16779,2016,1,.89076841,
16780,2020,1,.85641193,
16784,2007,1,.90000886,
16812,2018,1,.90958703,
16814,2013,1,.8614856,
16820,2007,1,.96102834,
16826,2008,1,.91794157,
16826,2010,1,.94331157,
16829,2004,2,.87188077,
16829,2008,1,.90158784,
16829,2011,1,.9053781,
16829,2013,1,.91134346,
16829,2015,1,.8756339,
16829,2017,1,.87568414,
16829,2020,1,.87006295,
16829,2021,2,.87748837,1
16831,2018,1,.86604625,
16845,2013,1,.88265824,
16856,2006,1,.85862041,
16856,2014,1,.85538656,
16863,1979,1,.87174606,
16863,1982,1,.87254357,
16863,1985,1,.85744941,
16863,1986,2,.88684869,1
16863,1988,2,.87981296,
16863,1989,1,.87994695,-1
16867,2005,1,.92530477,
16867,2008,1,.90395844,
16867,2009,5,.87835038,4
16867,2011,1,.94137323,
16870,2004,1,.87080747,
16870,2012,1,.89183414,
16870,2018,1,.91293406,
16877,2016,1,.86799395,
16878,2015,1,.86351895,
16881,2013,1,.87119025,
16887,1988,1,.91328311,
16887,1990,1,.87573385,
16887,1991,1,.8799901,0
16887,1992,2,.87273085,1
16887,1993,1,.85679662,-1
16887,1994,2,.87581748,1
16887,1997,2,.8597458,
16887,1998,1,.90649736,-1
16887,1999,1,.89276576,0
16887,2000,3,.87827623,2
16887,2001,1,.85821885,-2
16887,2002,1,.8612352,0
16887,2004,1,.87229192,
16887,2005,1,.85343361,0
16887,2008,1,.88180053,
16887,2012,1,.86799181,
16887,2016,1,.86406881,
16887,2020,1,.90381515,
16889,2009,1,.87562883,
16902,2021,1,.90485388,
16908,2007,1,.87086177,
16910,2011,1,.87299776,
16914,2018,1,.88465798,
16915,2018,1,.8770206,
16917,1981,1,.96852851,
16918,1980,3,.91187871,
16918,1983,3,.89638138,
16918,1984,4,.89395982,1
16918,1987,4,.86568695,
16918,2011,1,.88405633,
16922,2014,1,.85452688,
16924,2003,1,.88501829,
16924,2005,1,.85549802,
16925,2014,1,.91680634,
16925,2015,2,.88291556,1
16936,2005,1,.87354004,
16936,2008,2,.90801394,
16938,2004,2,.8776741,
16938,2009,2,.87227368,
16938,2012,3,.91497892,
16938,2014,1,.85410404,
16938,2015,2,.90716743,1
16938,2017,1,.8505618,
16944,2009,1,.90649456,
16944,2013,1,.89067709,
16944,2014,1,.85305554,0
16944,2015,1,.89848888,0
16956,2010,1,.8741414,
16968,2012,1,.92019999,
16968,2015,1,.88888872,
16970,2004,1,.92239666,
16970,2005,4,.86167109,3
16970,2006,1,.85943645,-3
16970,2008,4,.87237728,
16970,2009,1,.88801056,-3
16970,2011,3,.88987112,
16970,2013,1,.86578959,
16970,2015,1,.85451877,
16970,2016,1,.90844321,0
16970,2020,1,.88925183,
16970,2021,1,.93044364,0
16970,2023,1,.85770744,
16971,2017,1,.89861393,
16971,2018,1,.87943965,0
16971,2020,1,.92478842,
16972,2005,1,.85127437,
16972,2006,3,.88162476,2
16972,2009,1,.95338887,
16972,2010,1,.85782051,0
16972,2012,2,.88479578,
16972,2014,2,.89173698,
16972,2017,1,.91765833,
16972,2018,3,.88002008,2
16972,2020,1,.86154425,
16976,2020,1,.86066931,
16979,2008,1,.89161813,
16981,2004,1,.85302156,
16986,2020,1,.85546219,
16996,2020,1,.86187828,
16998,2017,1,.88801396,
17005,2007,1,.88435471,
17008,2015,1,.86195111,
17011,2003,1,.88377285,
17011,2004,2,.8559643,1
17011,2005,2,.86961943,0
17011,2007,4,.88677341,
17011,2008,8,.88660443,4
17011,2009,6,.86929715,-2
17011,2010,2,.87495917,-4
17011,2011,1,.90073454,-1
17011,2013,3,.90200293,
17011,2014,3,.87642634,0
17011,2015,1,.91673726,-2
17011,2016,1,.87615651,0
17019,2011,1,.86772114,
17021,2013,1,.89863306,
17021,2021,1,.87047094,
17022,2017,1,.85691601,
17028,2002,1,.85597122,
17028,2007,9,.89168364,
17028,2009,8,.88028073,
17028,2010,3,.903822,-5
17028,2011,2,.86493766,-1
17028,2012,2,.86984348,0
17028,2013,1,.88078821,-1
17028,2016,1,.86001885,
17028,2019,1,.86058342,
17028,2020,4,.88781738,3
17030,1997,1,.89163297,
17033,2017,1,.85864425,
17039,2015,1,.96161705,
17047,1981,1,.85435832,
17053,1986,1,.90797246,
17053,1987,1,.90833104,0
17056,2020,1,.90097558,
17090,2016,1,.86564755,
17106,2020,1,.85462451,
17116,2008,1,.90534127,
17116,2012,1,.88301253,
17116,2016,2,.8672533,
17116,2019,1,.85743308,
17120,2009,1,.86098313,
17132,1989,1,.88071638,
17139,2018,1,.9007566,
17145,2008,1,.86344171,
17160,1997,2,.88693929,
17160,1998,1,.85865682,-1
17160,2006,1,.89786363,
17160,2007,1,.89520401,0
17160,2011,1,.87604177,
17163,2009,1,.91084594,
17163,2011,1,.92518044,
17163,2012,2,.86040491,1
17163,2013,1,.87416953,-1
17166,1992,1,.85471058,
17166,1994,1,.88769269,
17166,2000,1,.90024531,
17166,2008,2,.93898863,
17166,2009,5,.89870524,3
17166,2012,1,.86921549,
17182,2007,8,.88012236,
17182,2009,2,.92851472,
17182,2014,1,.85820842,
17187,1993,3,.87232941,
17187,2005,1,.87950236,
17191,2011,1,.87907374,
17237,2008,1,.91035497,
17254,2014,1,.87648624,
17263,1994,1,.85654652,
17272,2014,1,.93084705,
17284,2010,1,.93048555,
17284,2013,1,.92265165,
17284,2014,1,.92329526,0
17291,2003,1,.86590225,
17291,2007,1,.85855889,
17300,2005,1,.89092052,
17317,2011,1,.860116,
17325,2012,1,.88651204,
17326,2014,1,.89716506,
17330,2020,1,.86566639,
17335,2014,1,.85065752,
17335,2015,1,.92074537,0
17335,2019,1,.8717407,
17337,2011,3,.88360202,
17337,2012,1,.85497761,-2
17337,2013,1,.91749173,0
17337,2014,6,.87241954,5
17337,2016,2,.92369586,
17337,2018,1,.87970757,
17337,2019,1,.9079299,0
17338,2010,1,.87460172,
17338,2015,1,.87643641,
17344,2009,1,.86379135,
17344,2011,1,.94104683,
17344,2012,2,.89651591,1
17344,2013,1,.90016878,-1
17389,2010,1,.8659569,
17391,2010,1,.91430306,
17406,2011,2,.88147175,
17406,2013,2,.85409689,
17406,2014,1,.89483005,-1
17406,2015,1,.87567449,0
17415,1990,1,.91765869,
17416,1998,1,.89739704,
17417,2004,3,.86883759,
17417,2005,2,.87322557,-1
17421,2019,1,.90259194,
17433,2011,1,.90558892,
17433,2014,1,.85663927,
17497,2019,1,.8667028,
17506,2004,1,.91011,
17507,2014,3,.91817397,
17509,2013,1,.85022712,
17510,2011,1,.91064775,
17514,2006,1,.93320537,
17528,2007,1,.88692188,
17528,2012,1,.92154908,
17537,2017,1,.91243285,
17537,2019,1,.89522433,
17538,2015,1,.90176266,
17558,2020,1,.86196041,
17564,2001,1,.86513263,
17566,2014,1,.89709377,
17573,2004,1,.87002677,
17574,2011,1,.88557702,
17575,1994,1,.86257017,
17579,2002,1,.8914935,
17579,2007,1,.85059547,
17580,2017,1,.8649472,
17589,2021,1,.94390714,
17624,1997,1,.86195111,
17625,1991,1,.85775411,
17625,2009,2,.88662875,
17625,2011,1,.89577007,
17626,2021,1,.86173654,
17631,1984,1,.88118035,
17631,2000,1,.86225414,
17642,2014,1,.92582917,
17644,2000,1,.90905249,
17659,2004,1,.8638972,
17660,1978,1,.94124985,
17660,1980,1,.85951555,
17660,1981,10,.87579709,9
17660,1982,8,.88833725,-2
17660,1983,3,.87698942,-5
17660,1984,9,.87910563,6
17660,1985,27,.88630927,18
17660,1987,1,.8652283,
17660,1988,3,.88174039,2
17660,1989,6,.89868861,3
17660,1990,1,.85506696,-5
17660,1991,2,.88944471,1
17660,1992,6,.87599748,4
17660,1993,1,.93928885,-5
17660,1994,1,.86364341,0
17660,1998,3,.89797813,
17660,2000,1,.8717913,
17660,2001,1,.93263531,0
17660,2002,1,.85829985,0
17660,2003,1,.8873719,0
17660,2004,4,.86349136,3
17660,2005,1,.85142767,-3
17660,2009,10,.88641834,
17660,2010,4,.88161516,-6
17660,2015,1,.85648912,
17660,2016,2,.88476992,1
17660,2018,2,.89155245,
17660,2019,1,.86221325,-1
17663,1996,1,.90893233,
17663,1999,1,.90518206,
17663,2003,1,.86849612,
17663,2004,1,.85366929,0
17663,2010,1,.88731605,
17663,2011,2,.87593794,1
17664,2010,1,.87977874,
17667,2015,1,.88283157,
17669,2012,1,.89394188,
17669,2016,1,.89536524,
17680,2010,1,.85903382,
17687,2018,1,.89349884,
17689,2013,1,.87574923,
17694,2020,1,.86066931,
17700,2007,1,.89779198,
17729,2008,4,.86824894,
17729,2012,2,.87309742,
17729,2013,1,.89191532,-1
17729,2015,1,.88328218,
17729,2016,2,.87908196,1
17732,2015,3,.8950966,
17735,2013,1,.87544322,
17735,2014,2,.87959838,1
17735,2015,2,.8796972,0
17735,2019,2,.86658031,
17735,2020,2,.89599168,0
17735,2021,2,.86390913,0
17736,2003,2,.90587652,
17739,2010,1,.85700452,
17739,2017,1,.94007647,
17739,2019,1,.91121358,
17744,2020,1,.94192934,
17748,1986,2,.88769919,
17748,1990,1,.92007673,
17748,1991,1,.85267997,0
17748,1994,1,.86176956,
17748,2017,1,.87676424,
17751,2002,1,.90438712,
17751,2015,1,.85384667,
17752,1991,4,.88933229,
17755,2010,1,.91226614,
17755,2011,1,.8518889,0
17760,1994,1,.86522597,
17764,2006,1,.8620249,
17764,2007,1,.87632471,0
17764,2008,1,.85184693,0
17764,2009,1,.87166977,0
17764,2011,5,.88055444,
17764,2013,1,.9320612,
17764,2014,1,.89364564,0
17764,2015,1,.86248225,0
17764,2019,1,.85094953,
17766,1979,1,.85284591,
17769,2023,1,.94336712,
17775,1984,1,.86030483,
17775,1989,2,.87380266,
17775,1990,1,.8607837,-1
17775,1991,2,.86970091,1
17775,1993,1,.86751854,
17775,1999,1,.89832175,
17775,2006,2,.87344968,
17775,2009,2,.87839365,
17775,2010,1,.866157,-1
17775,2014,1,.86941314,
17775,2016,1,.87940931,
17781,2000,1,.91854256,
17781,2002,1,.86672968,
17784,2006,10,.884404,
17784,2010,5,.89172238,
17784,2014,1,.88772774,
17784,2017,2,.86977744,
17784,2018,1,.85768676,-1
17784,2019,1,.91269314,0
17791,1983,10,.90311587,
17791,1984,7,.86166787,-3
17791,1985,17,.88392717,10
17791,1986,11,.87676448,-6
17791,1987,4,.90746903,-7
17791,1988,21,.89364082,17
17791,1989,7,.87984204,-14
17791,1990,8,.90756601,1
17791,1991,2,.85951662,-6
17791,1992,7,.87938184,5
17791,1993,1,.93067753,-6
17791,1996,4,.88344187,
17791,1998,1,.93804395,
17791,1999,1,.85812795,0
17791,2000,1,.85807514,0
17791,2001,2,.87670356,1
17791,2003,1,.8875351,
17791,2004,5,.86793262,4
17791,2005,2,.89638174,-3
17791,2006,1,.89945471,-1
17791,2008,1,.89402986,
17791,2009,6,.89608419,5
17791,2010,1,.86431456,-5
17791,2011,1,.94148111,0
17791,2012,1,.88278723,0
17791,2014,1,.89073503,
17791,2015,1,.88803464,0
17791,2016,1,.86716628,0
17791,2018,1,.88647819,
17792,2003,5,.89656299,
17792,2004,1,.87704813,-4
17792,2005,1,.93036139,0
17792,2006,2,.85145891,1
17792,2008,1,.87163287,
17792,2010,1,.89549458,
17792,2011,1,.86655426,0
17792,2015,3,.94208467,
17792,2016,1,.85446572,-2
17792,2018,3,.94095778,
17792,2019,1,.95967853,-2
17793,2009,1,.90004754,
17798,1988,1,.8864004,
17798,1989,1,.86508763,0
17798,1991,1,.85392141,
17798,1992,1,.89039975,0
17798,1999,1,.93171799,
17798,2003,5,.87694597,
17798,2005,2,.92379665,
17798,2006,1,.86261868,-1
17798,2007,6,.89913231,5
17798,2009,1,.85367119,
17798,2010,7,.90575266,6
17798,2011,2,.89166844,-5
17798,2013,6,.89160079,
17798,2014,5,.90562612,-1
17798,2016,4,.91018838,
17798,2019,3,.87877262,
17798,2020,2,.90599048,-1
17798,2022,1,.89069611,
17799,2002,1,.871189,
17799,2006,1,.93425298,
17799,2008,2,.88029647,
17813,2011,1,.85768485,
17816,1996,1,.87419283,
17816,1998,1,.87510157,
17816,2020,1,.90071958,
17817,1998,1,.89523429,
17818,1991,1,.8689754,
17818,2000,1,.93207026,
17818,2006,2,.90540707,
17820,2001,1,.87344432,
17833,2008,1,.90674031,
17833,2016,1,.85926998,
17834,1989,1,.89747286,
17841,2004,1,.85210174,
17841,2010,1,.88172758,
17841,2014,3,.87463069,
17846,2010,1,.89877051,
17846,2011,1,.90251082,0
17846,2012,2,.85992157,1
17846,2013,2,.85700512,0
17848,2020,1,.88859999,
17851,2000,1,.87111473,
17853,2020,1,.9048987,
17856,1994,1,.85009855,
17856,2004,1,.85862017,
17856,2007,7,.87827891,
17856,2009,1,.86905026,
17856,2010,1,.86924857,0
17856,2014,1,.89123237,
17857,2012,1,.90446174,
17860,2002,1,.8562367,
17861,2020,1,.90346718,
17863,1981,3,.90729856,
17870,1987,1,.90201628,
17870,1989,1,.85442901,
17870,1991,4,.8607378,
17870,1993,2,.86777526,
17870,1994,3,.86372399,1
17870,1996,3,.90156603,
17870,2000,1,.86034501,
17870,2004,1,.89507639,
17870,2005,2,.87401998,1
17870,2006,2,.89635092,0
17870,2008,8,.88165122,
17870,2009,3,.88368976,-5
17870,2010,6,.88356513,3
17870,2011,1,.91695487,-5
17870,2012,5,.8664279,4
17870,2013,2,.86787057,-3
17870,2014,2,.89423013,0
17870,2015,1,.88142633,-1
17870,2017,2,.92067719,
17870,2018,2,.85762984,0
17871,2001,1,.91622901,
17871,2015,1,.88047653,
17876,2011,1,.89295232,
17879,2005,1,.8502177,
17880,1982,5,.87467748,
17880,1983,2,.88114774,-3
17880,1984,1,.85715038,-1
17880,1996,1,.85520488,
17880,2005,4,.89084065,
17880,2010,1,.867284,
17889,2014,1,.89230728,
17889,2018,1,.88580251,
17890,1984,1,.85521436,
17890,1985,2,.88635767,1
17892,1984,2,.89992988,
17892,1985,1,.92908299,-1
17892,1987,1,.86622381,
17900,1998,6,.88383031,
17900,2001,2,.87621605,
17900,2005,1,.8590129,
17919,2002,1,.90438712,
17919,2010,1,.93399715,
17919,2017,1,.88812047,
17924,2005,8,.87510335,
17924,2006,10,.88650113,2
17924,2007,10,.88357323,0
17924,2008,2,.87988144,-8
17924,2009,2,.86167186,0
17924,2010,6,.86914957,4
17924,2011,1,.86004585,-5
17924,2012,4,.89752752,3
17924,2013,1,.86577886,-3
17924,2015,1,.89352071,
17924,2016,3,.88900042,2
17924,2017,1,.85829443,-2
17924,2019,1,.89456475,
17933,2016,1,.85261571,
17938,2015,1,.85146803,
17942,2007,1,.85485673,
17942,2009,1,.86824137,
17942,2010,2,.86727303,1
17942,2012,1,.88880581,
17943,2002,1,.85420209,
17950,1990,1,.86737037,
17950,1991,1,.88855088,0
17950,1992,1,.89388037,0
17950,1994,1,.86067891,
17950,1997,1,.85214961,
17950,2006,1,.87340379,
17951,2008,1,.89715195,
17952,1996,1,.86059368,
17954,1987,1,.86739802,
17954,1988,2,.86158055,1
17954,1990,2,.89505923,
17955,2019,1,.8810274,
17958,1991,1,.85775411,
17972,2016,1,.85179615,
17973,2013,1,.91722178,
17973,2015,1,.86750162,
17977,1980,1,.94632912,
17977,1981,1,.85104698,0
17977,1982,1,.90609133,0
17981,1994,2,.86965597,
17981,2005,1,.85798329,
17981,2006,1,.8598187,0
17982,1986,1,.85230249,
17987,2007,1,.85403132,
17987,2010,1,.94120133,
17987,2011,1,.88391191,0
17988,1994,1,.90121657,
17990,1985,1,.88165593,
17990,2011,1,.93738186,
17990,2013,1,.8614856,
17991,1994,1,.91552281,
17992,2005,1,.86619323,
17992,2011,1,.94493186,
17992,2012,1,.86593795,0
17992,2017,1,.88356161,
17997,1996,1,.86740798,
18000,1992,1,.92053568,
18000,1996,2,.90025049,
18000,2009,4,.9045831,
18005,1980,1,.8671996,
18005,1982,14,.88120621,
18005,1983,1,.85318267,-13
18005,1984,2,.86152321,1
18005,1985,2,.88289297,0
18005,1986,2,.874686,0
18005,1996,1,.85363054,
18005,1999,1,.93169379,
18005,2000,1,.90905249,0
18005,2008,1,.88238823,
18005,2010,2,.85762894,
18005,2011,2,.85152096,0
18005,2012,6,.89261484,4
18005,2013,1,.85151106,-5
18005,2015,5,.8818323,
18005,2016,1,.87744278,-4
18005,2017,1,.87364316,0
18005,2018,1,.8602941,0
18005,2019,1,.86635798,0
18005,2020,1,.88859999,0
18009,2017,1,.8907541,
18015,2010,1,.90386057,
18023,1989,1,.88066435,
18024,1996,2,.91068637,
18024,1999,1,.88357455,
18025,1982,3,.88874954,
18025,2007,1,.85223746,
18030,1998,1,.89593124,
18030,1999,1,.93128026,0
18030,2010,1,.90035081,
18030,2011,1,.86118412,0
18030,2016,1,.85179615,
18032,2006,6,.86354727,
18032,2007,3,.86070776,-3
18032,2008,2,.8557542,-1
18032,2009,1,.87155259,-1
18032,2010,2,.88643062,1
18032,2011,1,.85297483,-1
18032,2012,1,.86187458,0
18032,2013,2,.86993414,1
18032,2014,2,.868155,0
18032,2015,1,.8695944,-1
18032,2017,2,.88593912,
18041,2004,1,.89635706,
18046,1980,1,.86451679,
18046,1982,2,.90598965,
18046,1988,1,.90855992,
18046,1994,2,.90243304,
18046,1999,1,.93805873,
18046,2000,1,.91429019,0
18046,2003,1,.85374898,
18046,2004,1,.87254,0
18046,2006,3,.87298119,
18046,2007,3,.86916411,0
18046,2008,3,.89054036,0
18046,2009,9,.88535804,6
18046,2011,3,.8815251,
18046,2012,9,.89612305,6
18046,2014,3,.89875591,
18046,2015,2,.85773277,-1
18046,2016,1,.85360217,-1
18046,2019,1,.8717407,
18049,1998,1,.89593124,
18049,1999,1,.93128026,0
18050,2005,1,.88315624,
18050,2014,1,.93196499,
18052,1986,1,.87425041,
18055,2009,4,.90184391,
18055,2013,1,.92325306,
18055,2015,1,.86351895,
18065,2017,1,.86923206,
18081,1998,1,.85618627,
18081,1999,2,.86992943,1
18081,2007,1,.85140932,
18081,2011,1,.85272485,
18083,1980,1,.87707353,
18088,2017,1,.87568414,
18093,2008,1,.89055967,
18093,2009,2,.87489307,1
18093,2010,1,.91000968,-1
18093,2011,1,.85892338,0
18093,2013,3,.86538076,
18093,2015,1,.92908335,
18093,2016,2,.86837602,1
18093,2018,1,.86432624,
18093,2020,1,.85586149,
18096,2003,1,.94473445,
18096,2004,1,.93183249,0
18096,2005,1,.87020653,0
18098,2006,1,.88832784,
18098,2008,3,.89478445,
18098,2010,1,.9571228,
18098,2012,1,.87508416,
18098,2013,2,.89606917,1
18098,2016,2,.86829525,
18107,1996,1,.8882218,
18107,1998,1,.91133869,
18107,2000,1,.96319538,
18107,2004,1,.87186486,
18111,2017,1,.87088227,
18130,2006,1,.87282234,
18130,2010,1,.86912537,
18136,1998,1,.8953706,
18151,2017,1,.92042452,
18154,2012,1,.89440286,
18154,2014,1,.87063038,
18155,1979,1,.86805189,
18155,1980,3,.86284405,2
18155,1982,7,.89106184,
18155,1983,12,.87713128,5
18155,1984,3,.87748849,-9
18155,1985,1,.91335416,-2
18155,1986,1,.85825175,0
18155,1994,2,.88106751,
18155,2000,1,.92665899,
18155,2004,1,.91242558,
18155,2007,1,.88904071,
18155,2008,1,.92300832,0
18155,2011,1,.85913104,
18159,1987,1,.87507033,
18159,1990,1,.87533426,
18160,2010,1,.85671687,
18165,1990,3,.86978114,
18165,1992,5,.88948029,
18165,1993,6,.87496144,1
18165,1994,4,.88207966,-2
18165,1996,3,.87713945,
18165,1997,6,.90507811,3
18165,1998,4,.88909006,-2
18165,1999,1,.88803983,-3
18165,2000,7,.88923484,6
18165,2001,3,.8817569,-4
18165,2002,3,.90231735,0
18165,2004,10,.88311821,
18165,2005,3,.856722,-7
18165,2006,5,.8765409,2
18165,2007,15,.8782438,10
18165,2008,7,.89416677,-8
18165,2009,1,.95924735,-6
18165,2010,3,.86205417,2
18165,2011,11,.89182687,8
18165,2012,3,.8725068,-8
18165,2013,1,.92206538,-2
18165,2014,2,.87902588,1
18165,2015,3,.88471824,1
18165,2016,1,.93175113,-2
18165,2018,3,.87355876,
18165,2019,1,.87040973,-2
18166,2005,1,.9165715,
18166,2007,1,.93433547,
18166,2013,1,.8547374,
18166,2015,1,.88755953,
18166,2017,1,.86447275,
18166,2020,1,.87006295,
18169,1998,1,.89916325,
18169,1999,1,.92830443,0
18172,2007,3,.89684534,
18172,2008,2,.86066115,-1
18172,2009,2,.88025516,0
18172,2011,2,.85649955,
18172,2013,1,.86605012,
18172,2014,1,.9417789,0
18172,2019,1,.90837491,
18172,2020,1,.8987391,0
18174,2013,1,.86012566,
18175,2006,1,.85639584,
18175,2007,5,.86509186,4
18175,2011,1,.85196215,
18175,2013,1,.86128807,
18175,2015,1,.87738872,
18176,1998,1,.91535521,
18182,2003,1,.89581782,
18182,2015,1,.93426156,
18182,2016,1,.91575181,0
18184,2010,1,.88553512,
18184,2012,1,.90121496,
18184,2013,2,.92471588,1
18184,2015,1,.89630157,
18185,2013,1,.86253786,
18190,1980,1,.85834849,
18190,1983,4,.89769709,
18190,1984,6,.91349143,2
18190,2018,1,.86438197,
18191,2004,1,.89131582,
18191,2008,2,.88456476,
18191,2009,1,.93759573,-1
18191,2011,2,.87012911,
18191,2014,1,.88515061,
18191,2017,1,.85057831,
18192,2006,1,.94895393,
18194,2007,2,.8836118,
18194,2009,3,.87421697,
18194,2012,1,.85309172,
18194,2013,2,.89496851,1
18194,2014,2,.87445104,0
18194,2015,1,.95488685,-1
18194,2020,1,.90009212,
18201,1987,3,.93075615,
18201,1989,1,.8650884,
18201,2007,1,.92507696,
18201,2011,2,.87874889,
18201,2015,1,.87595534,
18202,1999,1,.89296967,
18202,2004,2,.88973624,
18202,2009,1,.88127178,
18202,2011,1,.94860357,
18202,2014,1,.91637981,
18202,2015,1,.88260782,0
18209,1996,1,.87513185,
18212,2009,1,.90004754,
18212,2010,1,.92919588,0
18212,2011,1,.87723958,0
18212,2012,1,.91383851,0
18213,2009,3,.8691467,
18213,2011,1,.8827889,
18213,2013,3,.87297612,
18213,2015,1,.85650605,
18213,2018,1,.85915005,
18216,2012,1,.86522686,
18216,2018,1,.87196565,
18224,1981,8,.87973022,
18224,1987,3,.87915331,
18224,1989,3,.86369371,
